48.856050;2.353260;1
48.856020;2.353240;11
48.855980;2.353230;1
48.855890;2.353170;11
48.855810;2.353130;12
48.855740;2.353100;12
48.855650;2.353050;10
48.855600;2.352980;10
48.855520;2.352930;11
48.855460;2.352900;9
48.855450;2.352890;12
48.855440;2.352860;11
48.855410;2.352800;11
48.855410;2.352790;11
48.855400;2.352730;7
48.855400;2.352650;11
48.855400;2.352500;1
48.855620;2.351980;10
48.855620;2.351850;10
48.855780;2.351430;11
48.855910;2.351080;1
48.855890;2.351000;11
48.855880;2.350930;12
48.855880;2.350890;11
48.855870;2.350870;12
48.855860;2.350830;7
48.855850;2.350830;12
48.855810;2.350800;11
48.855700;2.350720;12
48.855410;2.350490;11
48.855170;2.350290;11
48.855140;2.350280;12
48.855090;2.350240;1
48.854810;2.350020;10
48.854640;2.349910;11
48.854420;2.349740;11
48.853890;2.349400;10
48.853540;2.349120;1
48.853560;2.348990;12
48.853580;2.348900;10
48.853600;2.348860;11
48.853740;2.348420;11
48.853870;2.348010;11
48.853890;2.347950;12
48.853930;2.347810;7
48.853890;2.347750;11
48.853870;2.347710;10
48.853820;2.347680;12
48.853770;2.347640;12
48.853700;2.347600;11
48.853640;2.347560;11
48.853600;2.347510;11
48.853590;2.347510;8
48.853590;2.347500;12
48.853580;2.347490;11
48.853580;2.347480;11
48.853580;2.347440;11
48.853570;2.347430;10
48.853570;2.347370;11
48.853570;2.347310;11
48.853570;2.347290;12
48.853580;2.347100;1
48.853440;2.347030;11
48.853390;2.347000;12
48.853280;2.346940;12
48.853180;2.346880;11
48.853150;2.346860;11
48.853120;2.346850;11
48.853060;2.346810;1
48.853090;2.346740;11
48.853110;2.346690;11
48.853240;2.346240;11
48.853290;2.346060;1
48.853330;2.346030;6
48.845740;2.339920;7
48.840030;2.337090;7
48.834290;2.332850;5
48.821080;2.338970;5
48.780280;2.312460;6
48.761690;2.304220;8
48.754940;2.300980;4
48.724300;2.258960;6
48.716940;2.245670;6
48.708140;2.237310;3
48.705960;2.212260;7
48.705400;2.192730;6
48.697500;2.181050;6
48.696250;2.164370;11
48.695260;2.151640;5
48.698190;2.136560;6
48.701210;2.097970;8
48.702750;2.071240;11
48.702750;2.071240;8
48.703160;2.069850;3
48.703160;2.069850;11
48.703150;2.069850;11
48.687740;2.064060;5
48.678270;2.050000;3
48.669540;2.051100;5
48.669020;2.054810;7
48.670550;2.060410;8
48.671190;2.064750;5
48.652210;2.074400;5
48.647450;2.070390;5
48.645410;2.074320;9
48.645410;2.074320;12
48.645320;2.074260;1
48.645190;2.074490;1
48.645220;2.074510;11
48.645240;2.074550;10
48.645250;2.074600;11
48.645250;2.074640;11
48.645250;2.074700;9
48.645230;2.074770;11
48.645200;2.074840;9
48.645170;2.074860;11
48.645140;2.074870;11
48.645090;2.074890;7
48.645080;2.075130;12
48.645070;2.075300;11
48.645060;2.075470;11
48.645070;2.075680;11
48.645050;2.076200;1
48.645190;2.076190;10
48.645560;2.076250;11
48.645800;2.076290;1
48.646060;2.076200;7
48.645990;2.076360;10
48.645920;2.076670;11
48.645920;2.076700;1